user_id,premium_starts_at,premium_renewed_at,premium_expires_at,isPremiumUser,LastPaymentDate
35784,null,2024-01-25T00:20:17.675000+0000,2024-02-25T00:20:11.275000+0000,NO,2024-02-25T00:20:11.275000+0000
63176,null,2024-01-28T01:53:48.000000+0000,2024-02-28T01:53:48.000000+0000,NO,2024-02-28T01:53:48.000000+0000
56070,null,2024-06-10T05:40:48.000000+0000,2024-07-10T05:40:48.000000+0000,NO,2024-07-10T05:40:48.000000+0000
55664,null,2025-08-13T08:51:39.000000+0000,2025-09-13T08:51:39.000000+0000,NO,2025-09-13T08:51:39.000000+0000
63207,null,2024-04-29T02:52:56.000000+0000,2024-05-29T02:52:56.000000+0000,NO,2024-05-29T02:52:56.000000+0000
20428,null,2025-01-07T11:06:56.000000+0000,2025-02-07T11:06:56.000000+0000,NO,2025-02-07T11:06:56.000000+0000
61757,null,2024-01-11T20:28:38.000000+0000,2024-02-14T22:19:55.000000+0000,NO,2024-02-14T22:19:55.000000+0000
63242,null,2024-01-25T12:49:06.000000+0000,2024-01-28T12:49:06.000000+0000,NO,2024-01-28T12:49:06.000000+0000
63250,null,2024-01-25T13:36:31.000000+0000,2024-01-28T13:36:31.000000+0000,NO,2024-01-28T13:36:31.000000+0000
63257,null,2024-01-25T15:12:03.000000+0000,2024-01-28T15:12:03.000000+0000,NO,2024-01-28T15:12:03.000000+0000
54399,\N,\N,\N,NO,\N
63261,null,2024-01-25T15:30:32.000000+0000,2024-01-28T15:30:32.000000+0000,NO,2024-01-28T15:30:32.000000+0000
62776,null,2024-01-25T15:37:37.000000+0000,2024-01-28T15:37:37.000000+0000,NO,2024-01-28T15:37:37.000000+0000
63279,null,2024-01-25T17:14:14.000000+0000,2024-01-28T17:14:14.000000+0000,NO,2024-01-28T17:14:14.000000+0000
63288,\N,\N,\N,NO,\N
55670,\N,\N,\N,NO,\N
63303,null,2024-01-25T20:20:16.000000+0000,2024-01-28T20:20:16.000000+0000,NO,2024-01-28T20:20:16.000000+0000
63293,null,2025-11-23T10:22:10.000000+0000,2025-12-23T10:22:10.000000+0000,YES,2025-12-23T10:22:10.000000+0000
63313,null,null,2024-06-23T22:18:55.000000+0000,NO,2024-06-23T22:18:55.000000+0000
63315,null,null,2024-03-26T03:09:48.000000+0000,NO,2024-03-26T03:09:48.000000+0000
63321,\N,\N,\N,NO,\N
63321,\N,\N,\N,NO,\N
63331,\N,\N,\N,NO,\N
63337,null,2024-01-26T09:00:19.000000+0000,2024-01-29T09:00:19.000000+0000,NO,2024-01-29T09:00:19.000000+0000
63339,null,2024-01-26T09:42:45.000000+0000,2024-01-29T09:42:45.000000+0000,NO,2024-01-29T09:42:45.000000+0000
63345,\N,\N,\N,NO,\N
63140,\N,\N,\N,NO,\N
63352,null,2024-01-29T11:47:57.000000+0000,2024-02-29T11:47:57.000000+0000,NO,2024-02-29T11:47:57.000000+0000
138520,null,2025-12-11T18:21:49.000000+0000,2026-01-11T18:21:49.000000+0000,YES,2026-01-11T18:21:49.000000+0000
1126,null,null,2024-01-24T23:59:59.999999+0000,NO,2024-01-24T23:59:59.999999+0000
146823,null,2025-11-15T06:54:43.000000+0000,2025-12-15T06:54:43.000000+0000,YES,2025-12-15T06:54:43.000000+0000
62824,null,2024-02-10T17:00:19.000000+0000,2024-03-10T16:00:19.000000+0000,NO,2024-03-10T16:00:19.000000+0000
63482,null,2024-01-25T14:19:34.000000+0000,2024-02-25T14:19:34.000000+0000,NO,2024-02-25T14:19:34.000000+0000
34655,\N,\N,\N,NO,\N
62640,null,2024-01-27T15:27:10.000000+0000,2024-01-30T15:27:10.000000+0000,NO,2024-01-30T15:27:10.000000+0000
63449,null,2024-04-06T12:26:46.000000+0000,2025-04-06T12:26:46.000000+0000,NO,2025-04-06T12:26:46.000000+0000
63449,null,2024-04-06T12:26:46.000000+0000,2025-04-06T12:26:46.000000+0000,NO,2025-04-06T12:26:46.000000+0000
24063,null,null,2024-03-13T21:20:10.000000+0000,NO,2024-03-13T21:20:10.000000+0000
63480,null,2024-03-07T00:05:34.000000+0000,2024-04-06T23:05:34.000000+0000,NO,2024-04-06T23:05:34.000000+0000
63482,null,2024-01-25T14:19:34.000000+0000,2024-02-25T14:19:34.000000+0000,NO,2024-02-25T14:19:34.000000+0000
9423,\N,\N,\N,NO,\N
63492,null,2024-01-28T08:10:20.000000+0000,2024-01-31T08:10:20.000000+0000,NO,2024-01-31T08:10:20.000000+0000
63501,null,2024-02-29T09:02:45.000000+0000,2024-03-31T08:02:45.000000+0000,NO,2024-03-31T08:02:45.000000+0000
63507,null,2024-01-28T10:00:54.000000+0000,2024-01-31T10:00:54.000000+0000,NO,2024-01-31T10:00:54.000000+0000
63551,null,2024-01-31T17:22:48.000000+0000,2024-02-29T17:22:48.000000+0000,NO,2024-02-29T17:22:48.000000+0000
63532,null,null,2024-03-28T17:34:17.000000+0000,NO,2024-03-28T17:34:17.000000+0000
63553,\N,\N,\N,NO,\N
63556,\N,\N,\N,NO,\N
63564,null,2023-11-20T07:35:13.000000+0000,null,NO,null
58602,null,2024-01-28T18:35:33.000000+0000,2024-01-31T18:35:33.000000+0000,NO,2024-01-31T18:35:33.000000+0000
63488,null,2024-01-31T20:16:52.000000+0000,2024-02-29T20:16:52.000000+0000,NO,2024-02-29T20:16:52.000000+0000
62258,null,2024-07-13T20:06:58.000000+0000,2024-07-16T20:06:58.000000+0000,NO,2024-07-16T20:06:58.000000+0000
63570,null,2024-01-28T20:13:27.000000+0000,2024-01-31T20:13:27.000000+0000,NO,2024-01-31T20:13:27.000000+0000
63575,null,2025-04-09T20:01:30.353387+0000,2025-05-09T20:00:22.000000+0000,NO,2025-05-09T20:00:22.000000+0000
63583,null,2024-01-28T22:20:45.000000+0000,2024-01-31T22:20:45.000000+0000,NO,2024-01-31T22:20:45.000000+0000
63589,null,2024-09-06T17:25:07.000000+0000,2024-10-06T17:25:07.000000+0000,NO,2024-10-06T17:25:07.000000+0000
63599,\N,\N,\N,NO,\N
63600,null,2024-01-29T04:53:17.000000+0000,2024-02-01T04:53:17.000000+0000,NO,2024-02-01T04:53:17.000000+0000
1991,null,2024-02-19T20:37:51.000000+0000,2024-02-19T20:42:51.000000+0000,NO,2024-02-19T20:42:51.000000+0000
63611,null,null,2024-04-28T23:59:59.999999+0000,NO,2024-04-28T23:59:59.999999+0000
46259,null,2024-01-29T17:31:18.000000+0000,2024-02-01T17:31:18.000000+0000,NO,2024-02-01T17:31:18.000000+0000
63645,null,2025-12-01T19:28:34.000000+0000,2026-01-01T19:28:34.000000+0000,YES,2026-01-01T19:28:34.000000+0000
63648,null,2024-01-29T21:09:15.000000+0000,2024-02-01T21:09:15.000000+0000,NO,2024-02-01T21:09:15.000000+0000
63648,null,2024-01-29T21:09:15.000000+0000,2024-02-01T21:09:15.000000+0000,NO,2024-02-01T21:09:15.000000+0000
25019,null,null,2024-02-28T21:28:04.000000+0000,NO,2024-02-28T21:28:04.000000+0000
62249,null,2024-08-05T16:17:48.000000+0000,2024-09-05T16:17:48.000000+0000,NO,2024-09-05T16:17:48.000000+0000
63225,\N,\N,\N,NO,\N
63660,null,2024-03-08T10:11:39.000000+0000,2024-04-08T09:11:39.000000+0000,NO,2024-04-08T09:11:39.000000+0000
63676,null,2024-07-30T13:40:21.000000+0000,2024-08-30T13:40:21.000000+0000,NO,2024-08-30T13:40:21.000000+0000
58780,null,2024-01-30T10:35:46.000000+0000,2024-02-02T10:35:46.000000+0000,NO,2024-02-02T10:35:46.000000+0000
35837,null,2024-02-02T13:09:16.000000+0000,2024-03-02T13:09:16.000000+0000,NO,2024-03-02T13:09:16.000000+0000
63685,\N,\N,\N,NO,\N
1994,null,2024-02-19T20:37:51.000000+0000,2024-02-19T20:42:51.000000+0000,NO,2024-02-19T20:42:51.000000+0000
29426,null,2024-01-30T16:12:54.000000+0000,2024-02-02T16:12:54.000000+0000,NO,2024-02-02T16:12:54.000000+0000
73409,null,2025-10-20T00:16:37.000000+0000,2025-11-20T01:16:37.000000+0000,NO,2025-11-20T01:16:37.000000+0000
63705,null,2024-06-02T18:04:05.000000+0000,2024-07-02T18:04:05.000000+0000,NO,2024-07-02T18:04:05.000000+0000
63719,null,2024-01-30T22:15:25.000000+0000,2024-02-02T22:15:25.000000+0000,NO,2024-02-02T22:15:25.000000+0000
63723,null,2024-01-30T22:58:17.473000+0000,2024-02-29T22:58:09.468000+0000,NO,2024-02-29T22:58:09.468000+0000
63729,null,2024-01-31T01:20:48.000000+0000,2024-02-03T01:20:48.000000+0000,NO,2024-02-03T01:20:48.000000+0000
63054,\N,\N,\N,NO,\N
58482,\N,\N,\N,NO,\N
63667,null,2025-09-03T09:57:15.000000+0000,2025-10-03T09:57:15.000000+0000,NO,2025-10-03T09:57:15.000000+0000
63762,null,2024-01-31T10:53:10.000000+0000,2024-02-03T10:53:10.000000+0000,NO,2024-02-03T10:53:10.000000+0000
51449,null,null,2024-03-31T11:11:37.000000+0000,NO,2024-03-31T11:11:37.000000+0000
49373,null,2024-01-31T13:45:37.000000+0000,2024-02-03T13:45:37.000000+0000,NO,2024-02-03T13:45:37.000000+0000
63806,null,2025-02-08T22:13:07.000000+0000,2026-02-08T22:13:07.000000+0000,YES,2026-02-08T22:13:07.000000+0000
63806,null,2024-01-31T18:32:09.000000+0000,2025-01-31T18:32:09.000000+0000,NO,2025-01-31T18:32:09.000000+0000
63820,null,2024-02-03T21:00:52.000000+0000,2024-03-05T02:36:27.000000+0000,NO,2024-03-05T02:36:27.000000+0000
63820,null,2024-01-31T21:00:52.000000+0000,2024-02-03T21:00:52.000000+0000,NO,2024-02-03T21:00:52.000000+0000
62564,null,null,2024-04-30T21:53:37.000000+0000,NO,2024-04-30T21:53:37.000000+0000
25634,null,2024-02-04T02:34:18.000000+0000,2024-03-04T02:34:18.000000+0000,NO,2024-03-04T02:34:18.000000+0000
63867,null,2024-02-04T07:56:08.000000+0000,2024-03-04T07:56:08.000000+0000,NO,2024-03-04T07:56:08.000000+0000
58422,null,2024-02-01T09:05:02.000000+0000,2024-02-04T09:05:02.000000+0000,NO,2024-02-04T09:05:02.000000+0000
63880,null,2024-02-22T19:47:20.000000+0000,2024-03-22T18:47:20.000000+0000,NO,2024-03-22T18:47:20.000000+0000
59176,\N,\N,\N,NO,\N
41436,\N,\N,\N,NO,\N
61262,null,2024-02-04T12:51:47.000000+0000,2024-03-04T12:51:47.000000+0000,NO,2024-03-04T12:51:47.000000+0000
61262,null,2024-02-01T12:51:47.000000+0000,2024-02-04T12:51:47.000000+0000,NO,2024-02-04T12:51:47.000000+0000
63690,null,2025-11-17T10:22:44.000000+0000,2025-12-17T10:22:44.000000+0000,YES,2025-12-17T10:22:44.000000+0000
60953,null,2024-08-10T11:09:12.000000+0000,2024-08-13T11:09:12.000000+0000,NO,2024-08-13T11:09:12.000000+0000
63921,null,2024-02-01T16:39:06.000000+0000,2024-02-04T16:39:06.000000+0000,NO,2024-02-04T16:39:06.000000+0000
63927,null,2025-01-05T18:43:12.000000+0000,2025-02-05T18:43:12.000000+0000,NO,2025-02-05T18:43:12.000000+0000
63930,null,2024-02-01T18:34:40.000000+0000,2024-02-04T18:34:40.000000+0000,NO,2024-02-04T18:34:40.000000+0000
63937,null,2024-02-01T19:32:52.000000+0000,2025-02-01T19:32:52.000000+0000,NO,2025-02-01T19:32:52.000000+0000
63945,null,2024-03-08T15:23:20.000000+0000,2024-04-08T14:23:20.000000+0000,NO,2024-04-08T14:23:20.000000+0000
63945,null,2024-02-01T20:13:47.000000+0000,2024-02-04T20:13:47.000000+0000,NO,2024-02-04T20:13:47.000000+0000
63954,null,2024-02-04T22:07:40.000000+0000,2024-03-04T22:07:40.000000+0000,NO,2024-03-04T22:07:40.000000+0000
451,null,null,2025-01-31T23:13:37.000000+0000,NO,2025-01-31T23:13:37.000000+0000
63972,null,2025-12-05T04:19:39.000000+0000,2026-01-05T04:19:39.000000+0000,YES,2026-01-05T04:19:39.000000+0000
63977,\N,\N,\N,NO,\N
32933,null,2024-02-02T06:02:51.000000+0000,2024-02-05T06:02:51.000000+0000,NO,2024-02-05T06:02:51.000000+0000
63981,null,2024-07-05T05:11:33.000000+0000,2024-08-05T05:11:33.000000+0000,NO,2024-08-05T05:11:33.000000+0000
63983,null,2025-12-06T16:48:13.000000+0000,2026-01-06T16:48:13.000000+0000,YES,2026-01-06T16:48:13.000000+0000
63987,null,2024-03-05T09:30:40.000000+0000,2024-04-05T08:30:40.000000+0000,NO,2024-04-05T08:30:40.000000+0000
64001,\N,\N,\N,NO,\N
2003,null,2023-11-20T07:35:13.000000+0000,null,NO,null
63998,null,2024-01-23T17:39:34.000000+0000,2024-01-26T17:39:34.000000+0000,NO,2024-01-26T17:39:34.000000+0000
63468,null,2024-03-01T01:19:41.000000+0000,2024-03-30T00:19:41.000000+0000,NO,2024-03-30T00:19:41.000000+0000
62990,null,2024-02-02T18:44:57.000000+0000,2024-02-05T18:44:57.000000+0000,NO,2024-02-05T18:44:57.000000+0000
63826,null,2024-02-02T20:13:33.000000+0000,2024-02-05T20:13:33.000000+0000,NO,2024-02-05T20:13:33.000000+0000
64061,\N,\N,\N,NO,\N
61865,null,null,2024-03-04T08:29:39.000000+0000,NO,2024-03-04T08:29:39.000000+0000
64092,null,null,2024-07-02T14:21:02.000000+0000,NO,2024-07-02T14:21:02.000000+0000
64116,\N,\N,\N,NO,\N
64122,\N,\N,\N,NO,\N
63965,null,null,2024-03-02T23:59:59.999999+0000,NO,2024-03-02T23:59:59.999999+0000
64060,null,2024-04-11T09:14:22.000000+0000,2024-05-11T09:14:22.000000+0000,NO,2024-05-11T09:14:22.000000+0000
61402,\N,\N,\N,NO,\N
64129,\N,\N,\N,NO,\N
64175,\N,\N,\N,NO,\N
54034,null,2024-08-16T05:02:23.000000+0000,2025-08-16T05:02:23.000000+0000,NO,2025-08-16T05:02:23.000000+0000
64157,null,2024-03-07T11:22:20.000000+0000,2024-04-07T10:22:20.000000+0000,NO,2024-04-07T10:22:20.000000+0000
64218,null,2024-03-04T18:45:16.879000+0000,2024-04-07T18:45:16.879000+0000,NO,2024-04-07T18:45:16.879000+0000
39967,null,2024-02-04T18:50:16.000000+0000,2024-02-07T18:50:16.000000+0000,NO,2024-02-07T18:50:16.000000+0000
64222,null,2024-02-04T20:12:06.000000+0000,2024-02-07T20:12:06.000000+0000,NO,2024-02-07T20:12:06.000000+0000
64222,null,2024-02-04T20:12:06.000000+0000,2024-02-07T20:12:06.000000+0000,NO,2024-02-07T20:12:06.000000+0000
64229,null,2024-03-03T05:03:44.000000+0000,2024-04-03T04:03:44.000000+0000,NO,2024-04-03T04:03:44.000000+0000
64229,null,2024-02-04T20:42:26.000000+0000,2024-02-07T20:42:26.000000+0000,NO,2024-02-07T20:42:26.000000+0000
64232,null,2024-02-04T22:10:32.000000+0000,2024-02-07T22:10:32.000000+0000,NO,2024-02-07T22:10:32.000000+0000
64243,\N,\N,\N,NO,\N
64249,null,2025-11-15T06:54:43.000000+0000,2025-12-15T06:54:43.000000+0000,YES,2025-12-15T06:54:43.000000+0000
64164,null,2024-11-05T05:03:10.298000+0000,2024-12-05T05:03:10.298000+0000,NO,2024-12-05T05:03:10.298000+0000
64164,null,2024-02-05T05:04:08.804000+0000,2024-03-05T05:03:10.298000+0000,NO,2024-03-05T05:03:10.298000+0000
64263,null,2024-02-08T11:33:31.000000+0000,2024-03-08T11:33:31.000000+0000,NO,2024-03-08T11:33:31.000000+0000
64273,null,2025-12-08T14:18:33.055000+0000,2026-01-08T14:18:33.055000+0000,YES,2026-01-08T14:18:33.055000+0000
63857,null,2024-02-05T13:00:52.000000+0000,2024-02-08T13:00:52.000000+0000,NO,2024-02-08T13:00:52.000000+0000
63871,null,null,2024-05-05T13:25:04.000000+0000,NO,2024-05-05T13:25:04.000000+0000
64312,\N,\N,\N,NO,\N
63688,null,2024-02-06T00:58:17.000000+0000,2024-03-06T00:58:17.000000+0000,NO,2024-03-06T00:58:17.000000+0000
55739,null,2024-02-06T04:26:23.000000+0000,2024-02-09T04:26:23.000000+0000,NO,2024-02-09T04:26:23.000000+0000
64344,null,2024-03-09T04:32:11.000000+0000,2025-03-09T04:32:11.000000+0000,NO,2025-03-09T04:32:11.000000+0000
64344,null,2024-02-09T04:32:11.000000+0000,2024-03-09T04:32:11.000000+0000,NO,2024-03-09T04:32:11.000000+0000
59185,null,2024-02-06T05:46:04.000000+0000,2024-02-09T05:46:04.000000+0000,NO,2024-02-09T05:46:04.000000+0000
64300,\N,\N,\N,NO,\N
64370,null,2024-02-09T10:40:25.000000+0000,2024-02-10T02:06:43.000000+0000,NO,2024-02-10T02:06:43.000000+0000
64368,null,2024-05-15T10:36:37.000000+0000,2024-06-15T10:36:37.000000+0000,NO,2024-06-15T10:36:37.000000+0000
64375,null,2024-02-06T10:59:33.000000+0000,2024-02-09T10:59:33.000000+0000,NO,2024-02-09T10:59:33.000000+0000
64375,null,2024-02-06T10:59:33.000000+0000,2024-02-09T10:59:33.000000+0000,NO,2024-02-09T10:59:33.000000+0000
64381,null,2024-02-09T12:01:41.000000+0000,2024-03-09T12:01:41.000000+0000,NO,2024-03-09T12:01:41.000000+0000
64401,null,2024-02-06T16:05:26.000000+0000,2024-02-09T16:05:26.000000+0000,NO,2024-02-09T16:05:26.000000+0000
64402,null,2025-04-16T14:22:05.000000+0000,2025-05-16T14:22:05.000000+0000,NO,2025-05-16T14:22:05.000000+0000
64398,\N,\N,\N,NO,\N
64213,null,2024-04-07T01:52:33.000000+0000,2024-05-07T01:52:33.000000+0000,NO,2024-05-07T01:52:33.000000+0000
64280,\N,\N,\N,NO,\N
64437,\N,\N,\N,NO,\N
64443,null,2024-02-07T07:25:23.000000+0000,2024-02-10T07:25:23.000000+0000,NO,2024-02-10T07:25:23.000000+0000
64446,null,2024-02-07T07:33:25.000000+0000,2024-02-10T07:33:25.000000+0000,NO,2024-02-10T07:33:25.000000+0000
64456,\N,\N,\N,NO,\N
64456,\N,\N,\N,NO,\N
44791,null,2024-02-07T11:49:04.000000+0000,2024-02-10T11:49:04.000000+0000,NO,2024-02-10T11:49:04.000000+0000
64476,\N,\N,\N,NO,\N
64478,null,2024-02-07T15:18:04.000000+0000,2024-02-10T15:18:04.000000+0000,NO,2024-02-10T15:18:04.000000+0000
64495,null,2024-02-07T18:11:05.000000+0000,2024-02-10T18:11:05.000000+0000,NO,2024-02-10T18:11:05.000000+0000
64527,\N,\N,\N,NO,\N
64529,\N,\N,\N,NO,\N
38552,null,2024-02-08T04:48:36.000000+0000,2024-02-11T04:48:36.000000+0000,NO,2024-02-11T04:48:36.000000+0000
64540,null,2024-07-07T16:43:37.000000+0000,2025-07-07T16:43:37.000000+0000,NO,2025-07-07T16:43:37.000000+0000
64549,null,2024-02-08T08:39:03.000000+0000,2024-02-11T08:39:03.000000+0000,NO,2024-02-11T08:39:03.000000+0000
64554,\N,\N,\N,NO,\N
64588,\N,\N,\N,NO,\N
53379,null,null,2024-02-08T15:53:57.000000+0000,NO,2024-02-08T15:53:57.000000+0000
53379,null,null,2024-02-08T15:53:57.000000+0000,NO,2024-02-08T15:53:57.000000+0000
58834,null,2024-02-11T16:27:07.000000+0000,2024-03-11T15:27:07.000000+0000,NO,2024-03-11T15:27:07.000000+0000
64605,null,2024-02-08T18:12:44.930000+0000,2024-03-11T18:12:32.506000+0000,NO,2024-03-11T18:12:32.506000+0000
64601,null,2025-11-27T22:02:59.056710+0000,2025-12-27T22:02:57.118000+0000,YES,2025-12-27T22:02:57.118000+0000
64614,null,2024-03-10T19:06:47.000000+0000,2024-04-10T19:06:47.000000+0000,NO,2024-04-10T19:06:47.000000+0000
64620,null,2024-03-17T02:33:28.000000+0000,2024-04-17T02:33:28.000000+0000,NO,2024-04-17T02:33:28.000000+0000
64620,null,2024-02-16T22:03:26.000000+0000,2024-03-16T21:03:26.000000+0000,NO,2024-03-16T21:03:26.000000+0000
64627,null,2024-02-12T02:03:46.000000+0000,2024-03-12T01:03:46.000000+0000,NO,2024-03-12T01:03:46.000000+0000
64330,\N,\N,\N,NO,\N
62829,null,2024-02-08T23:41:53.889000+0000,2024-03-11T23:25:52.709000+0000,NO,2024-03-11T23:25:52.709000+0000
63763,null,2025-12-09T06:08:13.000000+0000,2026-01-09T06:08:13.000000+0000,YES,2026-01-09T06:08:13.000000+0000
64674,null,2024-02-09T08:48:52.000000+0000,2024-02-12T08:48:52.000000+0000,NO,2024-02-12T08:48:52.000000+0000
64674,null,2024-02-09T08:48:52.000000+0000,2024-02-12T08:48:52.000000+0000,NO,2024-02-12T08:48:52.000000+0000
64625,\N,\N,\N,NO,\N
64697,\N,\N,\N,NO,\N
64704,\N,\N,\N,NO,\N
64726,null,2025-11-19T18:49:16.000000+0000,2025-12-19T18:49:16.000000+0000,YES,2025-12-19T18:49:16.000000+0000
58223,null,2024-02-09T16:54:01.000000+0000,2024-02-12T16:54:01.000000+0000,NO,2024-02-12T16:54:01.000000+0000
58223,null,2024-02-09T16:54:01.000000+0000,2024-02-12T16:54:01.000000+0000,NO,2024-02-12T16:54:01.000000+0000
64738,null,2024-02-09T18:06:56.000000+0000,2024-02-12T18:06:56.000000+0000,NO,2024-02-12T18:06:56.000000+0000
55379,\N,\N,\N,NO,\N
64766,null,2024-02-09T20:00:43.000000+0000,2024-02-12T20:00:43.000000+0000,NO,2024-02-12T20:00:43.000000+0000
64775,null,2024-02-09T20:48:20.000000+0000,2024-02-12T20:48:20.000000+0000,NO,2024-02-12T20:48:20.000000+0000
64778,null,2024-02-09T20:57:30.000000+0000,2024-02-12T20:57:30.000000+0000,NO,2024-02-12T20:57:30.000000+0000
64777,\N,\N,\N,NO,\N
64800,null,2024-08-26T07:25:58.000000+0000,2024-08-29T08:44:31.000000+0000,NO,2024-08-29T08:44:31.000000+0000
64166,2025-06-11T12:35:33.234678+0000,2025-06-11T12:35:33.245271+0000,2025-09-10T23:59:59.999999+0000,NO,2025-09-10T23:59:59.999999+0000
64832,null,2024-02-10T11:14:47.000000+0000,2024-02-13T11:14:47.000000+0000,NO,2024-02-13T11:14:47.000000+0000
64848,\N,\N,\N,NO,\N
64872,\N,\N,\N,NO,\N
64880,\N,\N,\N,NO,\N
64886,null,2024-03-19T02:28:22.000000+0000,2024-04-19T02:28:22.000000+0000,NO,2024-04-19T02:28:22.000000+0000
64864,null,2024-02-10T19:20:58.000000+0000,2024-02-13T19:20:58.000000+0000,NO,2024-02-13T19:20:58.000000+0000
64896,\N,\N,\N,NO,\N
64902,null,2024-09-15T02:03:14.000000+0000,2024-10-15T02:03:14.000000+0000,NO,2024-10-15T02:03:14.000000+0000
64912,null,2024-02-10T21:43:42.000000+0000,2024-02-13T21:43:42.000000+0000,NO,2024-02-13T21:43:42.000000+0000
64910,null,null,2025-02-10T08:11:13.000000+0000,NO,2025-02-10T08:11:13.000000+0000
64924,null,2024-08-11T01:37:33.210000+0000,2024-09-14T01:37:33.210000+0000,NO,2024-09-14T01:37:33.210000+0000
64925,null,2024-02-11T02:03:38.000000+0000,2024-02-14T02:03:38.000000+0000,NO,2024-02-14T02:03:38.000000+0000
64930,null,2024-02-11T03:59:23.000000+0000,2024-02-14T03:59:23.000000+0000,NO,2024-02-14T03:59:23.000000+0000
64938,null,2024-03-11T05:17:48.169000+0000,2024-04-11T05:17:49.034000+0000,NO,2024-04-11T05:17:49.034000+0000
64945,null,2024-02-11T06:27:12.279000+0000,2024-03-14T06:12:54.704000+0000,NO,2024-03-14T06:12:54.704000+0000
64914,null,2024-02-15T16:21:42.000000+0000,2024-03-15T15:21:42.000000+0000,NO,2024-03-15T15:21:42.000000+0000
64914,null,2024-02-11T06:27:17.000000+0000,2024-02-14T06:27:17.000000+0000,NO,2024-02-14T06:27:17.000000+0000
63940,\N,\N,\N,NO,\N
63078,\N,\N,\N,NO,\N
64982,\N,\N,\N,NO,\N
64972,null,2023-11-10T15:45:25.000000+0000,2023-11-13T15:45:25.000000+0000,NO,2023-11-13T15:45:25.000000+0000
64589,null,2024-04-14T12:11:27.000000+0000,2024-05-14T12:11:27.000000+0000,NO,2024-05-14T12:11:27.000000+0000
64999,null,2024-02-11T15:09:50.000000+0000,2024-02-14T15:09:50.000000+0000,NO,2024-02-14T15:09:50.000000+0000
64991,null,2023-11-10T15:45:25.000000+0000,2023-11-13T15:45:25.000000+0000,NO,2023-11-13T15:45:25.000000+0000
64433,null,2024-05-29T10:09:44.000000+0000,2024-06-29T10:09:44.000000+0000,NO,2024-06-29T10:09:44.000000+0000
65073,null,2024-02-12T07:27:16.000000+0000,2024-02-15T07:27:16.000000+0000,NO,2024-02-15T07:27:16.000000+0000
65074,\N,\N,\N,NO,\N
64772,\N,\N,\N,NO,\N
65106,\N,\N,\N,NO,\N
24408,\N,\N,\N,NO,\N
65125,null,null,2024-03-13T18:01:13.000000+0000,NO,2024-03-13T18:01:13.000000+0000
65135,\N,\N,\N,NO,\N
65139,null,2024-02-12T19:44:39.000000+0000,2025-02-12T19:44:39.000000+0000,NO,2025-02-12T19:44:39.000000+0000
65153,\N,\N,\N,NO,\N
65162,null,2024-02-13T03:49:36.991000+0000,2024-03-16T03:44:28.273000+0000,NO,2024-03-16T03:44:28.273000+0000
65116,null,2024-04-10T22:08:34.000000+0000,2024-05-10T22:08:34.000000+0000,NO,2024-05-10T22:08:34.000000+0000
65184,null,2024-02-13T09:32:39.000000+0000,2024-02-16T09:32:39.000000+0000,NO,2024-02-16T09:32:39.000000+0000
64226,\N,\N,\N,NO,\N
65199,\N,\N,\N,NO,\N
65207,null,2024-02-13T15:58:34.000000+0000,2024-02-16T15:58:34.000000+0000,NO,2024-02-16T15:58:34.000000+0000
129199,null,2024-02-13T19:54:42.000000+0000,2024-02-16T19:54:42.000000+0000,NO,2024-02-16T19:54:42.000000+0000
